ХРИСТО ШОПОВ - НАЦИОНАЛНО ТУРНЕ - „ДОГОДИНА ПО СЪЩОТО ВРЕМЕ,Културен дом на Нефтохимика:Бургас,2018-02-15 19:00,http://www.eventim.bg/bg/bileti/hristo-shopov--next-year-at-the-same-time-sofi-sumen-karlovo-pirdop-rakovski-185/events.html,http://bg.content.eventim.com/static/uploaded/bg/47zg_300_300.jpg
Шегите на еволюцията,Theatro:София,2018-02-12 19:00,http://www.eventim.bg/bg/bileti/segite-na-evolcita-sofi-theatro-471212/event.html,http://bg.content.eventim.com/static/uploaded/bg/llpu_200_200.jpg
ГЪЛТАЙ!,Stadt Augsburg Zeughaus:Augsburg,2018-02-12 19:00,http://www.eventim.bg/bg/bileti/glta-augsburg-stadt-zeughaus-484369/event.html,http://bg.content.eventim.com/static/uploaded/bg/1piz_200_200.jpg
ХЕНРИ IV,"Народен театър ""Иван Вазов"":София",2018-02-12 19:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
МЕСЕЦ НА СЕЛО,"Младежки театър ""Николай Бинев"":София",2018-02-13 19:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
КОМИЧНАТА ИЛЮЗИЯ,Театър Българска Армия:София,2018-02-14 19:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
СЪН,Theatro:София,2018-02-15 11:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
СЪН,Theatro:София,2018-02-15 14:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
СЪН,Theatro:София,2018-02-15 18:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
СЪН,Theatro:София,2018-02-16 11:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
ПРИЯТЕЛИ?,I AM STUDIO:София,2018-02-16 19:00,http://www.eventim.bg/bg/bileti/dramaticen-teatr-ston-bcvarov-predstav-sofi-238/events.html,http:
СЕКСИ ПРАНЕ,Theatro:София,2018-02-13 19:00,http://www.eventim.bg/bg/bileti/seksi-prane-sofi-theatro-450610/event.html,http://bg.content.eventim.com/static/uploaded/bg/kegc_200_200.jpg
Мотив: Романс,Къщата на София:Sofia,2018-02-13 19:30,http://www.eventim.bg/bg/bileti/motiv-romans-sofia-kata-na-sofi-480760/event.html,http://bg.content.eventim.com/static/uploaded/bg/3hgk_200_200.jpg
Ангели и демони – Танго проект на Quarto Quartet,Bulgaria Hall:Sofia,2018-02-14 19:00,http://www.eventim.bg/bg/bileti/angeli-i-demoni-sofia-bulgaria-hall-483960/event.html,http://bg.content.eventim.com/static/uploaded/bg/kkdb_200_200.jpg
АСАНСЬОРЪТ,Нов театър НДК:София,2018-02-14 19:00,http://www.eventim.bg/bg/bileti/asansort-sofi-nov-teatr-ndk-479775/event.html,http://bg.content.eventim.com/static/uploaded/bg/iyu2_200_200.jpg
ВЕЧНИТЕ ЛЮБОВНИ ПЕСНИ,Кино Люмиер:София,2018-02-14 20:00,http://www.eventim.bg/bg/bileti/becnite-lbobni-pesni-sofi-kino-lmier-482819/event.html,http://bg.content.eventim.com/static/uploaded/bg/eql3_200_200.jpg
Бандата на Пецата и приятели,JOY Station:София,2018-02-14 20:45,http://www.eventim.bg/bg/bileti/bandata-na-pecata-i-priteli-sofi-joy-station-483344/event.html,http://bg.content.eventim.com/static/uploaded/bg/mj66_200_200.jpg
All We Need is... D2 Love,Club City Stage:София,2018-02-14 22:00,http://www.eventim.bg/bg/bileti/d2-live-sofi-club-city-stage-480204/event.html,http://bg.content.eventim.com/static/uploaded/bg/ergc_200_200.jpg
OSTAVA  LOVE SONGS,клуб Терминал 1:София,2018-02-14 22:00,http://www.eventim.bg/bg/bileti/ostava-love-songs-sofi-klub-terminal-1-482538/event.html,http://bg.content.eventim.com/static/uploaded/bg/7rlz_200_200.jpg
ГЕОРГИ ХРИСТОВ - Клубен концерт,Пиано Бар Cheers:София,2018-02-14 22:00,http://www.eventim.bg/bg/bileti/georgi-hristob-kluben-koncert-sofi-piano-bar-cheers-483820/event.html,http://bg.content.eventim.com/static/uploaded/bg/sqbg_200_200.jpg
BELOSLAVA | FUNKY LOVE LIVE,Sofia Live Club:Sofia,2018-02-14 22:00,http://www.eventim.bg/bg/bileti/beloslava-funky-love-live-sofia-club-482651/event.html,http://bg.content.eventim.com/static/uploaded/bg/9hrl_200_200.jpg
ГЪЛТАЙ!,Pfarrsaal:Regensburg,2018-02-15 19:00,http://www.eventim.bg/bg/bileti/glta-regensburg-pfarrsaal-483376/event.html,http://bg.content.eventim.com/static/uploaded/bg/1piz_200_200.jpg
I.концерт от цикъла Големите симфонии II,Bulgaria Hall:Sofia,2018-02-15 19:00,http://www.eventim.bg/bg/bileti/ikoncert-ot-cikla-golemite-simfonii-ii-sofia-bulgaria-hall-483958/event.html,http://bg.content.eventim.com/static/uploaded/bg/0ctt_200_200.jpg
Биг бенд джаз академия,Студио 1 на БНР:София,2018-02-15 19:30,http://www.eventim.bg/bg/bileti/big-bend-dzaz-akademi-sofi-studio-1-na-bnr-484654/event.html,http://bg.content.eventim.com/static/uploaded/bg/lo8e_200_200.jpg
BULGARA LIVE,Sofia Live Club:Sofia,2018-02-15 21:00,http://www.eventim.bg/bg/bileti/bulgara-live-sofia-club-482954/event.html,http://bg.content.eventim.com/static/uploaded/bg/qf44_200_200.jpg
Терминал 1 представя: GRAVITY CO. Exclusive Live - Second Ed,клуб Терминал 1:София,2018-02-21 22:00,http://www.eventim.bg/bg/bileti/exclusive-live-gravity-co-sofi-klub-terminal-1-482331/event.html,http:
ТИМАТИ,Universiada Hall:Sofia,2018-02-16 20:00,http://www.eventim.bg/bg/bileti/timati-sofia-universiada-hall-480130/event.html,http://bg.content.eventim.com/static/uploaded/bg/glhn_200_200.jpg
U2 tribute by ZEN GARDEN,JOY Station:София,2018-02-16 21:45,http://www.eventim.bg/bg/bileti/u2-tribute-by-zen-garden-sofi-joy-station-482556/event.html,http://bg.content.eventim.com/static/uploaded/bg/s87l_200_200.jpg
Група СПРИНТ @ City Stage,Club City Stage:София,2018-02-16 22:00,http://www.eventim.bg/bg/bileti/grupa-sprint-sofi-club-city-stage-483404/event.html,http://bg.content.eventim.com/static/uploaded/bg/gci4_200_200.jpg
ВАСИЛ НАЙДЕНОВ В КЛУБ МАРАКЕШ,Клуб Маракеш:Sofia,2018-02-16 22:30,http://www.eventim.bg/bg/bileti/basil-nadenov-sofia-klub-marakes-483544/event.html,http://bg.content.eventim.com/static/uploaded/bg/npnu_200_200.jpg
Терминал 1 представя: 9 Years Camp Sessions w/ Serial Killaz,клуб Терминал 1:София,2018-02-16 23:00,http://www.eventim.bg/bg/bileti/9-years-camp-sessions-w-serial-killaz-sofi-klub-terminal-1-484170/event.html,http://bg.content.eventim.com/static/uploaded/bg/n7tf_200_200.jpg
Космически гласове от България,"Крипта на Храм-паметник ""Св. Александър Невски"":София",2018-02-17 18:30,http://www.eventim.bg/bg/bileti/kosmiceski-glasove-ot-blgari-sofi-kripta-na-hram-pametnik-sv-aleksandr-nevski-483932/event.html,http://bg.content.eventim.com/static/uploaded/bg/ntvf_200_200.jpg
Шега в едно действие,Theatro:София,2018-02-17 19:00,http://www.eventim.bg/bg/bileti/sega-v-edno-destvie-sofi-theatro-484025/event.html,http://bg.content.eventim.com/static/uploaded/bg/p2h0_200_200.jpg
ШАМПИОНСКА ГАЛА,"Sports hall ""Arena Armeec"":Sofia",2018-02-17 19:00,http://www.eventim.bg/bg/bileti/sampionska-gala-sofia-sports-hall-arena-armeec-469127/event.html,http://bg.content.eventim.com/static/uploaded/bg/rltp_200_200.jpg
Стефан Вълдобрев и Обичайните заподозрени,Club City Stage:София,2018-02-17 22:00,http://www.eventim.bg/bg/bileti/stefan-bldobrev-obicanite-zapodozreni-sofi-club-city-stage-482463/event.html,http://bg.content.eventim.com/static/uploaded/bg/803q_200_200.jpg
Metropolis pres Heroes Total pt 1,Inter Expo Center:Sofia,2018-02-17 22:00,http://www.eventim.bg/bg/bileti/metropolis-pres-heroes-total-pt-1-sofia-inter-expo-center-482484/event.html,http://bg.content.eventim.com/static/uploaded/bg/3o6q_200_200.jpg
Club Terminal 1 представя : UPSURT LIVE BAND,клуб Терминал 1:София,2018-02-17 22:30,http://www.eventim.bg/bg/bileti/upsurt-live-band-sofi-klub-terminal-1-483667/event.html,http://bg.content.eventim.com/static/uploaded/bg/ih1b_200_200.jpg
Михаела Филева В КЛУБ МАРАКЕШ,Клуб Маракеш:Sofia,2018-02-17 22:30,http://www.eventim.bg/bg/bileti/mihaela-fileva-sofia-klub-marakes-483546/event.html,http://bg.content.eventim.com/static/uploaded/bg/1u34_200_200.jpg
Jeremy? - Live,Sofia Live Club:Sofia,2018-02-17 22:30,http://www.eventim.bg/bg/bileti/jeremy-live-sofia-club-484634/event.html,http://bg.content.eventim.com/static/uploaded/bg/c5cq_200_200.jpg
СМЯХ В ЗАЛАТА,Theatro:София,2018-02-18 19:00,http://www.eventim.bg/bg/bileti/smh-b-zalata-sofi-theatro-478799/event.html,http://bg.content.eventim.com/static/uploaded/bg/5jj5_200_200.jpg
JAMES BOND LIVE IN CONCERT,Bulgaria Hall:Sofia,2018-02-18 19:00,http://www.eventim.bg/bg/bileti/james-bond-live-in-concert-sofia-bulgaria-hall-482886/event.html,http://bg.content.eventim.com/static/uploaded/bg/svt2_200_200.jpg
ГЪЛТАЙ!,"Universitat zu Koln, Hauptgebaude, Aula 2:Koln",2018-02-18 19:00,http://www.eventim.bg/bg/bileti/glta-koln-universitat-zu-hauptgebaude-aula-2-483893/event.html,http://bg.content.eventim.com/static/uploaded/bg/1piz_200_200.jpg
Хоровият концерт през вековете,Bulgaria Hall:Sofia,2018-02-19 19:00,http://www.eventim.bg/bg/bileti/horovit-koncert-prez-vekovete-sofia-bulgaria-hall-483957/event.html,http://bg.content.eventim.com/static/uploaded/bg/a7mo_200_200.jpg
Children in Time - Велико Търново,"Дворец на културата и спорта ""Васил Левски"":Велико Търново",2018-02-20 19:00,http://www.eventim.bg/bg/bileti/children-in-time-beliko-trnovo-dvorec-na-kulturata-i-sporta-basil-levski-482717/event.html,http://bg.content.eventim.com/static/uploaded/bg/d7zs_200_200.jpg
КОЛЕГА,Нов театър НДК:София,2018-02-20 19:00,http://www.eventim.bg/bg/bileti/kolega-sofi-nov-teatr-ndk-484038/event.html,http://bg.content.eventim.com/static/uploaded/bg/8mjp_200_200.jpg
ЖЕНА МИ СЕ КАЗВА БОРИС,Държавна опера Стара Загора:Стара Загора,2018-02-21 19:00,http://www.eventim.bg/bg/bileti/zena-mi-se-kazba-boris-stara-zagora-drzavna-opera-483481/event.html,http://bg.content.eventim.com/static/uploaded/bg/euib_200_200.jpg
АМАДЕУС,Нов театър НДК:София,2018-02-21 19:00,http://www.eventim.bg/bg/bileti/amadeus-sofi-nov-teatr-ndk-484672/event.html,http://bg.content.eventim.com/static/uploaded/bg/ohy2_200_200.jpg
Children in Time - Габрово,Спортна зала Орловец:Габрово,2018-02-21 19:00,http://www.eventim.bg/bg/bileti/children-in-time-gabrovo-sportna-zala-orlovec-482715/event.html,http://bg.content.eventim.com/static/uploaded/bg/t4sn_200_200.jpg
ЛИЛИ ИВАНОВА - Варна,Palace of Culture and Sports:Varna,2018-03-20 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - Русе,ARENA RUSE:Ruse,2018-03-22 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - Благоевград,"СПОРТНА ЗАЛА ""СКАПТОПАРА"":Blagoevgrad",2018-04-16 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - Ботевград,"""Арена Ботевград"":Ботевград",2018-04-18 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - Свиленград,Спортна Зала Свиленград:Свиленград,2018-05-10 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - Плевен,Летен театър Кайлъка:Плевен,2018-06-22 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - София / 25.10.2018,"National Palace of Culture, Hall 1:Sofia",2018-10-25 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - София / 26.10.2018,"National Palace of Culture, Hall 1:Sofia",2018-10-26 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
ЛИЛИ ИВАНОВА - София / 27.10.2018,"National Palace of Culture, Hall 1:Sofia",2018-10-27 20:00,http://www.eventim.bg/bg/bileti/lili-ivanova-2018-plovdiv-ruseruse-pleven-svilengrad-blagoevgrad-236/events.html,http://bg.content.eventim.com/static/uploaded/bg/5e21_300_300.jpg
James & Black Band /USA - BG,Sofia Live Club:Sofia,2018-02-21 21:00,http://www.eventim.bg/bg/bileti/james-black-band-usa-bg-sofia-live-club-483809/event.html,http://bg.content.eventim.com/static/uploaded/bg/tqtb_200_200.jpg
Строежа представя: TOM WAITS - Live Tribute,Клуб Строежа:София,2018-02-21 22:30,http://www.eventim.bg/bg/bileti/tom-waits-live-tribute-sofi-klub-stroeza-483842/event.html,http://bg.content.eventim.com/static/uploaded/bg/n53y_200_200.jpg
I. концерт от цикъла Руски приказки II,Bulgaria Hall:Sofia,2018-02-22 19:00,http://www.eventim.bg/bg/bileti/i-koncert-ot-cikla-ruski-prikazki-ii-sofia-bulgaria-hall-483955/event.html,http://bg.content.eventim.com/static/uploaded/bg/l3et_200_200.jpg
Класиците на българската сватбарска музика,Студио 1 на БНР:София,2018-02-22 19:30,http://www.eventim.bg/bg/bileti/klasici-na-blgarskata-svatbarska-muzika-sofi-studio-1-bnr-484649/event.html,http://bg.content.eventim.com/static/uploaded/bg/a210_200_200.jpg
25 ГОДИНИ РАДИО ВЕСЕЛИНА,"Sports hall ""Arena Armeec"":Sofia",2018-02-22 20:00,http://www.eventim.bg/bg/bileti/25-godini-radio-beselina-sofia-sports-hall-arena-armeec-474814/event.html,http://bg.content.eventim.com/static/uploaded/bg/ur8p_200_200.jpg
ДА ХВЪРЛИМ ОПЕРАТА В ДЖАЗА,Sofia Live Club:Sofia,2018-02-22 21:00,http://www.eventim.bg/bg/bileti/da-hbrlim-operata-b-dzaza-sofia-live-club-482880/event.html,http://bg.content.eventim.com/static/uploaded/bg/b463_200_200.jpg
Терминал 1 представя:KREKHAUS JAM,клуб Терминал 1:София,2018-02-22 22:00,http://www.eventim.bg/bg/bileti/terminal-1-predstavkrekhaus-jam-sofi-klub-483826/event.html,http://bg.content.eventim.com/static/uploaded/bg/ih1b_200_200.jpg
Строежа представя : НаКафево!,Клуб Строежа:София,2018-02-22 22:30,http://www.eventim.bg/bg/bileti/stroeza-predstav-nakafevo-sofi-klub-484609/event.html,http://bg.content.eventim.com/static/uploaded/bg/xxdu_200_200.jpg
Adele tribute by Lareena and band,JOY Station:София,2018-02-23 21:45,http://www.eventim.bg/bg/bileti/adele-tribute-by-lareena-and-band-sofi-joy-station-482661/event.html,http://bg.content.eventim.com/static/uploaded/bg/ac87_200_200.jpg
ГЕРИ-НИКОЛ В КЛУБ МАРАКЕШ,Клуб Маракеш:Sofia,2018-02-23 22:30,http://www.eventim.bg/bg/bileti/geri-nikol-sofia-klub-marakes-483637/event.html,http://bg.content.eventim.com/static/uploaded/bg/q9ux_200_200.jpg
Прея & Live Band,Sofia Live Club:Sofia,2018-02-23 23:00,http://www.eventim.bg/bg/bileti/pre-live-band-sofia-club-483393/event.html,http://bg.content.eventim.com/static/uploaded/bg/qc1q_200_200.jpg
Алиса в страната на чудесата,Theatro:София,2018-02-24 14:00,http://www.eventim.bg/bg/bileti/alisa-v-stranata-na-cudesata-sofi-theatro-483851/event.html,http://bg.content.eventim.com/static/uploaded/bg/2s4a_200_200.jpg
Kraftwerk,Љtark Arena:Beograd,2018-02-24 20:00,http://www.eventim.bg/bg/bileti/kraftwerk-beograd-kombank-arena-474451/event.html,http:
AC/CC Show - The best AC/DC live experience,JOY Station:София,2018-02-24 21:45,http://www.eventim.bg/bg/bileti/accc-show-sofi-joy-station-482664/event.html,http://bg.content.eventim.com/static/uploaded/bg/ys5n_200_200.jpg
"Defiant (by AWOL) with  Florian Meindl, Alex Bau, Rob Hes",Universiada Hall:Sofia,2018-02-24 22:00,http://www.eventim.bg/bg/bileti/florian-meindl-alex-bau-rob-hes-sofia-universiada-hall-484597/event.html,http:
Любо Киров LIVE,Клуб Маракеш:Sofia,2018-02-24 22:30,http://www.eventim.bg/bg/bileti/lbo-kirov-sofia-klub-marakes-483638/event.html,http://bg.content.eventim.com/static/uploaded/bg/alqe_200_200.jpg
Terminal 1 Birthday Party - Day 2,клуб Терминал 1:София,2018-02-24 22:30,http://www.eventim.bg/bg/bileti/terminal-1-birthday-party-day-2-sofi-klub-484696/event.html,http://bg.content.eventim.com/static/uploaded/bg/ih1b_200_200.jpg
Приказка за триангъл и концертен орган,Bulgaria Hall:Sofia,2018-02-25 11:30,http://www.eventim.bg/bg/bileti/fortissimo-famili-sezon-5-sofia-bulgaria-hall-475712/event.html,http://bg.content.eventim.com/static/uploaded/bg/pj5o_200_200.jpg
Бетовен девета,Bulgaria Hall:Sofia,2018-03-24 19:00,http://www.eventim.bg/bg/bileti/fortissimo-famili-sezon-5-sofia-bulgaria-hall-475712/event.html,http://bg.content.eventim.com/static/uploaded/bg/pj5o_200_200.jpg
Приказка за валса,Bulgaria Hall:Sofia,2018-04-15 11:30,http://www.eventim.bg/bg/bileti/fortissimo-famili-sezon-5-sofia-bulgaria-hall-475712/event.html,http://bg.content.eventim.com/static/uploaded/bg/pj5o_200_200.jpg
отело,Bulgaria Hall:Sofia,2018-05-27 19:00,http://www.eventim.bg/bg/bileti/fortissimo-famili-sezon-5-sofia-bulgaria-hall-475712/event.html,http://bg.content.eventim.com/static/uploaded/bg/pj5o_200_200.jpg
БЛАГУНИТЕ на живо : ОЩЕ ЕДИН ПРЕКРАСЕН ДЕН,"Открита сцена ""Сълза и смях"":София",2018-02-25 11:30,http://www.eventim.bg/bg/bileti/blagunite-na-zivo-sofi-otkrita-scena-slza-i-smh-472617/event.html,http://bg.content.eventim.com/static/uploaded/bg/nefv_200_200.jpg
Маршрутка,Theatro:София,2018-02-25 19:00,http://www.eventim.bg/bg/bileti/marsrutka-sofi-theatro-475642/event.html,http://bg.content.eventim.com/static/uploaded/bg/un0n_200_200.jpg
CARO EMERALD,Hala sportova Ranko Ћeravica:Novi Beograd,2018-02-27 20:00,http://www.eventim.bg/bg/bileti/caro-emerald-novi-beograd-hala-sportova-ranko-ceravica-469486/event.html,http://bg.content.eventim.com/static/uploaded/bg/o2px_200_200.jpg
KRAFTWERK,Universiada Hall:Sofia,2018-02-28 20:00,http://www.eventim.bg/bg/bileti/kraftwerk-sofia-universiada-hall-476286/event.html,http://bg.content.eventim.com/static/uploaded/bg/m89u_200_200.jpg
Glo Bal Kan projekt,Sofia Live Club:Sofia,2018-03-01 21:00,http://www.eventim.bg/bg/bileti/glo-bal-kan-projekt-sofi-siti-mark-art-centr-482839/event.html,http://bg.content.eventim.com/static/uploaded/bg/3l8t_200_200.jpg
CARO EMERALD,Universiada Hall:Sofia,2018-03-02 20:00,http://www.eventim.bg/bg/artist/caro-emerald--karo-emerald-57/profile.html,http:
Glo Bal Kan projekt,Bee Bop Cafe:Plovdiv,2018-03-02 21:00,http://www.eventim.bg/bg/bileti/glo-bal-kan-projekt-plovdiv-bee-bop-cafe-482835/event.html,http://bg.content.eventim.com/static/uploaded/bg/3l8t_200_200.jpg
RUTH KOLEVA - The Sensual Concert,Sofia Live Club:Sofia,2018-03-02 23:00,http://www.eventim.bg/bg/bileti/ruth-koleva-the-sensual-concert-sofia-live-club-484127/event.html,http://bg.content.eventim.com/static/uploaded/bg/q66p_200_200.jpg
ТЪПАНИ и ГАЙДИ,Sofia Live Club:Sofia,2018-03-03 22:00,http://www.eventim.bg/bg/bileti/tpani-i-gadi-sofia-live-club-483841/event.html,http://bg.content.eventim.com/static/uploaded/bg/nkji_200_200.jpg
TOTO - 40 TRIPS AROUND THE WORLD TOUR,"National Palace of Culture, Hall 1:Sofia",2018-03-04 20:00,http://www.eventim.bg/bg/bileti/toto-sofia-national-palace-of-culture-hall-1-470663/event.html,http://bg.content.eventim.com/static/uploaded/bg/oeqx_200_200.jpg
Conjure: Freedom,Universiada Hall:Sofia,2018-03-04 22:00,http://www.eventim.bg/bg/bileti/conjure-freedom-sofia-universiada-hall-484596/event.html,http:
ISU WJFSC 2018 - All Event ticket without Gala Exhibition,"Sports hall ""Arena Armeec"":Sofia",2018-03-07,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
ISU WJFSC 2018 -  07.03.2018,"Sports hall ""Arena Armeec"":Sofia",2018-03-07 12:00,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
ISU WJFSC 2018 -  08.03.2018,"Sports hall ""Arena Armeec"":Sofia",2018-03-08 11:30,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
ISU WJFSC 2018 -  09.03.2018,"Sports hall ""Arena Armeec"":Sofia",2018-03-09 10:45,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
ISU WJFSC 2018 -  10.03.2018,"Sports hall ""Arena Armeec"":Sofia",2018-03-10 11:00,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
ISU WJFSC 2018 -  Gala Exhibition,"Sports hall ""Arena Armeec"":Sofia",2018-03-11 15:00,http://www.eventim.bg/bg/bileti/isu-wjfs-championships-2018-sofia-sports-hall-arena-armeec-483111/event.html,http://bg.content.eventim.com/static/uploaded/bg/a8m6_200_200.jpg
Saљa Matiж,Љtark Arena:Beograd,2018-03-08 20:00,http://www.eventim.bg/bg/bileti/salja-matiz-beograd-kombank-arena-416104/event.html,http:
ORLIN PAVLOV LIVE BAND | Support by STEPHANE LOVE,Sofia Live Club:Sofia,2018-03-08 22:00,http://www.eventim.bg/bg/bileti/orlin-pavlov-live-band-sofia-club-474889/event.html,http://bg.content.eventim.com/static/uploaded/bg/6k3k_200_200.jpg
МИЛИЦА ГЛАДНИШКА : ДА ХВЪРЛИМ ОПЕРАТА В ДЖАЗА,клуб Терминал 1:София,2018-03-08 22:30,http://www.eventim.bg/bg/bileti/terminal-1-predstav-milica-gladniska-sofi-klub-483214/event.html,http:
ВЕСЕЛИН МАРИНОВ В КЛУБ МАРАКЕШ,Клуб Маракеш:Sofia,2018-03-08 22:30,http://www.eventim.bg/bg/bileti/beselin-marinov-sofia-klub-marakes-483641/event.html,http://bg.content.eventim.com/static/uploaded/bg/bgat_200_200.jpg
Queen Real Tribute,JOY Station:София,2018-03-09 21:45,http://www.eventim.bg/bg/bileti/queen-real-tribute-sofi-joy-station-483343/event.html,http://bg.content.eventim.com/static/uploaded/bg/jjny_200_200.jpg
NIGEL KENNEDY,Palace of Culture and Sports:Varna/Варна,2018-03-10 19:00,http://www.eventim.bg/bg/bileti/nigel-kennedy-varnabarna-palace-of-culture-and-sports-474910/event.html,http://bg.content.eventim.com/static/uploaded/bg/s14l_200_200.jpg
THERION,Club MIXTAPE 5:Sofia,2018-03-10 19:00,http://www.eventim.bg/bg/artist/therion-72/profile.html,http:
"Секс, Наркотици и Рокенрол",VHS Saal Mariahilf:Wien,2018-03-10 19:00,http://www.eventim.bg/bg/bileti/seks-narkotici-i-rokenrol-wien-vhs-saal-mariahilf-480425/event.html,http://bg.content.eventim.com/static/uploaded/bg/rt7o_200_200.jpg
Ostava Acoustic Live – Bee Bop Cafe,Bee Bop Cafe:Plovdiv,2018-03-10 21:30,http://www.eventim.bg/bg/bileti/ostava-live-bee-bop-cafe-plovdiv-483329/event.html,http://bg.content.eventim.com/static/uploaded/bg/2dd3_200_200.jpg
DESPINA VANDI,"National Palace of Culture, Hall 1:Sofia",2018-03-12 20:00,http://www.eventim.bg/bg/artist/despina-vandi--58/profile.html,http:
HALO - HERE I AM - EUROPEAN TOUR IN BULGARIA,Universiada Hall:Sofia,2018-03-13 19:00,http://www.eventim.bg/bg/bileti/halo-sofia-universiada-hall-477160/event.html,http://bg.content.eventim.com/static/uploaded/bg/kn6j_200_200.jpg
IVO DIMCHEV,клуб Терминал 1:София,2018-03-14 22:00,http://www.eventim.bg/bg/bileti/terminal-1-predstav-ivo-dimchev-sofi-klub-483277/event.html,http:
Терминал 1 представя: Linkin Park Live Tribute,клуб Терминал 1:София,2018-03-15 22:00,http://www.eventim.bg/bg/bileti/linkin-park-live-tribute-sofi-klub-terminal-1-482490/event.html,http://bg.content.eventim.com/static/uploaded/bg/5d0b_200_200.jpg
СПЕКТАКЪЛ ЦИГАНКАТА,Кино театър „Освобождение“ СДКТРБ:Sofia,2018-03-17 19:00,http://www.eventim.bg/bg/bileti/spektakl-cigankata-sofia-kino-teatr-osvobozdenie-sdktrb-480272/event.html,http://bg.content.eventim.com/static/uploaded/bg/2khg_200_200.jpg
10 години ЗА НАРОДНОТО ТВОРЧЕСТВО,Palace of Culture and Sports:Varna/Варна,2018-03-17 19:00,http://www.eventim.bg/bg/bileti/10-godini-za-narodnoto-tborcestbo-varnabarna-palace-of-culture-and-sports-476860/event.html,http://bg.content.eventim.com/static/uploaded/bg/5xyo_200_200.jpg
НОЩ НА ЗВЕЗДИТЕ,"Sports hall ""Arena Armeec Sofia"":Sofia",2018-03-17 19:00,http://www.eventim.bg/bg/bileti/spektakul-nosht-na-zvezdite-sofia-sports-hall-arena-armeec-458353/event.html,http://bg.content.eventim.com/static/uploaded/bg/4msy_200_200.jpg
